ID,SPACING_TYPE,4,5,6,7,10,11,12,13,14,15,16,17,18,24,26,28,30,43,44,45,46,49,50,51,52,53,54,58,60,85,91,92,630,631,632,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1034,1035,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2034,2035
KKI2009-03--,3,3.91224,1.02566,11.9652,44.9335,9.36418,5.10197,4.54143,4.5409,11.8539,15.6114,11.1802,3.80848,3.5874,4.21557,1.99235,8.76099,0,3.85704,1.73498,11.5118,52.2325,9.17379,4.77734,4.64482,4.601,3.71828,3.66742,2.37386,8.1942,1.60004,1.6593,1.79087,10.3521,12.1167,32.5569,2.13172,2.06507,1.7433,3.17097,2.50383,1.89111,2.61714,2.05292,2.00054,2.27491,2.12428,1.99019,2.32625,2.16519,1.89738,2.12916,2.20506,1.9145,1.73974,1.85267,2.07136,2.18996,2.05266,2.11247,1.99698,2.1803,1.82973,2.34495,2.21584,1.79442,2.48589,2.29317,2.02252,1.74452,3.56688,2.3961,1.92694,2.38773,2.1135,2.14899,2.3057,2.19157,2.13783,2.3428,2.13322,1.87966,1.96741,1.97778,2.0404,1.73644,1.90223,2.22466,2.0612,2.08112,2.0662,1.98274,2.17979,1.83378,2.5166,2.04162,1.79049,2.42853
KKI2009-03--,4,4.06874,1.16472,12.2359,43.2963,9.41124,5.20019,4.80468,4.85812,10.4513,15.2896,11.5062,3.95002,3.64011,4.25242,2.13233,8.8763,0,3.98495,1.80002,11.7856,53.4694,9.32168,4.97278,4.8899,4.86817,3.91315,3.62004,2.51895,8.29243,1.80002,1.80002,1.8149,10.3205,12.9011,33.0133,2.17452,2.17187,1.88976,3.32456,2.56776,2.01396,2.68326,2.17647,2.13261,2.42273,2.21769,2.08706,2.43125,2.27269,2.04587,2.21005,2.31023,2.03737,1.88844,1.95454,2.19652,2.26126,2.16891,2.21518,2.11443,2.27757,1.94787,2.43572,2.24723,1.93084,2.54068,2.35816,2.12837,1.8879,3.80645,2.47603,2.061,2.51595,2.13869,2.23473,2.37146,2.29999,2.22543,2.44957,2.26535,1.96689,2.0758,2.1063,2.12415,1.9065,2.0348,2.24053,2.17289,2.14258,2.1905,2.11103,2.2548,1.97146,2.58995,2.16475,1.91733,2.54303
KKI2009-03--,5,4.21294,1.33333,12.5819,42.7581,9.71172,5.47706,4.91587,4.89965,10.2759,16,11.6941,4.04927,3.84397,4.30198,2.15447,9.33864,0,4.17913,1.93407,12.1216,55.8705,9.53029,4.99321,4.97339,4.97004,4.03182,3.91111,2.5,8.65511,2,2,2,10.8096,12.7601,32.4832,2.32309,2.28118,2.02436,3.42935,2.66721,2.13884,2.79978,2.37637,2.2298,2.50655,2.35235,2.2156,2.50456,2.42249,2.20932,2.33184,2.3814,2.1777,2.06086,2.11757,2.39752,2.36313,2.32151,2.28381,2.24909,2.39035,2.09534,2.53397,2.39175,2.06512,2.57798,2.49956,2.24968,2.0541,3.81693,2.63256,2.18489,2.62981,2.3494,2.33171,2.49469,2.41443,2.31554,2.54472,2.35741,2.19518,2.18229,2.22604,2.23589,2.05277,2.15344,2.55992,2.28255,2.349,2.22344,2.23205,2.42698,2.11746,2.71274,2.25991,2.04613,2.637
KKI2009-04--,0,2.72935,0.845773,11.3664,45.6412,8.74137,4.21228,3.927,4.06312,7.0847,24.4017,10.1184,3.5692,2.85171,3.57358,1.91359,8.1334,0,2.77415,2.02792,11.7545,52.4691,8.38379,4.15858,3.91394,4.01855,3.45802,3.12842,1.96499,7.3232,1.16544,1.10699,1.2338,11.1774,12.7243,23.5633,1.83537,1.72038,1.4217,2.83459,2.1321,1.73141,2.22749,1.87527,1.74503,1.8613,1.7966,1.7664,2.17913,1.91298,1.64274,1.86138,1.70591,1.63129,1.32931,1.49912,1.93429,1.79106,1.73851,1.84776,1.67995,1.84564,1.40337,2.10785,1.83831,1.45687,2.16457,1.89577,1.73248,1.3698,2.86296,1.90437,1.58727,1.92701,1.93085,1.79613,1.91733,1.86776,1.73226,2.12063,1.79861,1.62765,1.82025,1.76635,1.73441,1.33504,1.52309,1.79613,1.82029,1.71396,1.90798,1.60305,1.85066,1.37172,2.16766,1.73816,1.64151,2.25624
KKI2009-04--,1,2.80765,0.907609,11.5612,45.1862,8.80992,4.25748,4.04853,4.16247,7.20864,19.432,10.3283,3.67011,2.90796,3.69677,1.93264,8.23661,0,2.88007,2.08495,12.0162,53.261,8.49292,4.25733,4.02954,4.10871,3.55095,3.28923,2.04657,7.42531,1.33019,1.29431,1.34232,11.4386,12.9978,23.4543,1.85932,1.76715,1.47692,2.89685,2.15385,1.78162,2.29085,1.93447,1.81483,1.93927,1.86145,1.81902,2.23149,1.99408,1.69514,1.90982,1.773,1.70732,1.44729,1.60049,1.95624,1.84329,1.78655,1.87302,1.74722,1.89261,1.49805,2.16934,1.89729,1.52441,2.21583,1.93172,1.78123,1.47518,2.94608,1.99825,1.64997,2.01626,1.96078,1.87272,1.96717,1.9386,1.79272,2.17612,1.88123,1.69852,1.85671,1.82719,1.80699,1.45988,1.63026,1.88187,1.87594,1.78506,1.96017,1.66588,1.89547,1.46831,2.2133,1.80163,1.67792,2.30877
KKI2009-04--,2,2.89028,0.898798,11.7946,44.9464,9.03136,4.31224,4.1211,4.19168,7.10332,20.4773,10.6023,3.77597,3.09087,3.63915,2.10007,8.34577,0,2.98168,1.79708,12.2275,53.9762,8.61297,4.30152,4.13129,4.18696,3.68428,3.52063,2.17106,7.74758,1.47505,1.462,1.55356,11.9614,13.3413,24.3543,1.89925,1.86355,1.63708,3.01625,2.27082,1.89088,2.35889,1.98424,1.90654,2.04397,1.97285,1.95846,2.29067,2.08585,1.78597,1.99759,1.83203,1.79656,1.59031,1.72514,1.99576,1.91571,1.88449,1.97065,1.84295,1.98512,1.64333,2.22608,1.99002,1.64443,2.26812,2.06609,1.84961,1.61995,3.01697,2.06649,1.76696,2.13532,1.99953,1.96988,2.04151,2.05364,1.92872,2.26241,1.97979,1.79757,1.91569,1.90493,1.87196,1.59983,1.73915,1.90653,1.93229,1.86313,2.05713,1.78097,1.98971,1.60733,2.29262,1.88396,1.78486,2.38735
KKI2009-04--,3,3.01129,1.00574,11.9791,45.5413,9.23354,4.41722,4.28531,4.4702,7.25422,19.8061,10.7127,3.87418,3.14227,3.65675,2.12375,8.63643,0,3.13083,1.7569,12.5356,55.0012,8.85014,4.45865,4.32395,4.39542,3.79707,3.64845,2.31285,7.79263,1.70217,1.63813,1.64004,11.9706,12.979,23.4375,2.04381,1.94573,1.7695,3.09635,2.33912,1.97812,2.46839,2.11969,2.00128,2.14215,2.08513,2.02996,2.36648,2.1884,1.8999,2.08828,1.97457,1.9025,1.7492,1.84706,2.12468,1.98969,1.98107,2.10756,1.93696,2.06833,1.759,2.31622,2.05937,1.73742,2.38729,2.10491,1.9339,1.75137,3.13847,2.21658,1.87978,2.23967,2.10631,2.09335,2.12226,2.1347,2.03315,2.32147,2.10574,1.91471,2.00186,2.00994,1.95446,1.75026,1.87133,2.03152,2.05168,1.98141,2.09011,1.88253,2.04954,1.73733,2.37634,1.9792,1.84405,2.48739
KKI2009-04--,4,3.14732,1.33335,12.3313,45.6748,9.58005,4.61441,4.43196,4.50945,7.32421,17.6596,11.0727,3.95741,3.36525,3.97609,2.31205,8.57022,0,3.23588,1.84093,12.7842,55.4663,9.21909,4.6219,4.40441,4.45127,3.94894,3.67792,2.39816,7.87541,1.80002,1.80002,1.80002,12.2779,14.8233,25.1859,2.16203,2.01569,1.92954,3.16217,2.41974,2.12155,2.6036,2.05704,2.11063,2.28353,2.19723,2.22236,2.46137,2.31604,1.95831,2.12436,2.09116,2.06396,1.8876,1.96127,2.191,2.10102,2.0952,2.24633,2.06733,2.16047,1.92277,2.39756,2.15619,1.93723,2.46236,2.18662,2.04738,1.94234,3.13534,2.31843,1.99809,2.35333,2.23119,2.186,2.21106,2.2663,2.06516,2.4262,2.21505,2.00002,2.11567,2.10881,2.08965,1.93209,1.99813,2.1471,2.10751,2.09181,2.13026,2.01534,2.16778,1.90571,2.46403,2.07478,2.05579,2.5873
KKI2009-04--,5,3.29391,1.37931,12.6235,45.1238,9.63669,4.63224,4.62347,4.67682,6.3299,21.0377,11.3049,4.20234,3.46328,3.83273,2.3166,9.06095,0,3.40137,2,13.2077,57.5725,9.343,4.72919,4.60256,4.72242,4.04472,3.96774,2.44177,8.25612,2,2,2,12.7613,14.569,25.8469,2.32309,2.13848,2.06502,3.34257,2.50322,2.21323,2.68656,2.19758,2.23364,2.36587,2.30199,2.42804,2.51415,2.45849,2.08495,2.27861,2.17229,2.14972,2.03116,2.12435,2.27712,2.1982,2.19457,2.44295,2.18465,2.2242,2.06498,2.4973,2.27211,2.03675,2.56481,2.28533,2.15803,2.07619,3.3706,2.47057,2.12668,2.49669,2.20502,2.32956,2.36242,2.36322,2.2979,2.50767,2.35294,2.12888,2.1957,2.22253,2.2,2.05635,2.15533,2.16991,2.2333,2.16073,2.36872,2.14703,2.25527,2.05558,2.55832,2.20486,2.12135,2.65962
KKI2009-05--,0,2.82648,0.702339,11.5871,44.6481,8.94542,4.87974,3.96274,4.01375,8.40724,42.5461,10.895,3.73977,3.53635,4.02951,1.93378,8.11914,0.571468,2.91392,1.63914,11.949,48.8933,8.66068,5.00961,3.98839,4.04748,3.65405,3.29592,2.06521,7.94493,1.04117,1.1333,1.18408,8.34501,15.0318,25.423,1.82359,1.89058,1.439,2.96814,2.56672,1.83892,2.42591,1.92496,1.85459,1.97639,1.66159,1.8087,2.10109,2.84859,1.84489,2.02722,1.92936,1.86772,1.30641,1.51824,1.8552,1.96454,1.77215,1.72526,1.75262,2.01167,1.59522,2.32579,2.01589,1.57182,2.3029,1.8466,1.8445,1.41186,2.93876,2.24788,1.84239,2.10426,1.80472,1.91676,2.0576,2.01579,1.85392,2.03888,1.97705,1.69759,1.74574,1.8992,1.8267,1.30229,1.49094,1.96518,1.88045,1.82243,1.78147,1.8257,2.01919,1.60302,2.51062,1.85179,1.71691,2.43258
KKI2009-05--,1,2.91417,0.692343,11.777,44.5208,9.21654,4.96559,4.08593,4.08817,8.13731,37.3797,11.0442,3.80782,3.63374,4.00404,2.0001,8.27471,0.36925,3.02251,1.82023,12.1464,50.6684,8.8006,5.09336,4.09593,4.16476,3.72838,3.48506,2.20476,8.08205,1.20006,1.27707,1.29287,8.57048,14.6247,26.1409,1.83199,1.92952,1.53252,3.0467,2.58717,1.90986,2.48757,1.97576,1.9362,2.05957,1.75723,1.8478,2.15861,2.92707,1.86555,2.06328,1.95435,1.92138,1.44349,1.60477,1.88367,2.0116,1.82337,1.78643,1.82069,2.05538,1.66806,2.37751,2.0709,1.62715,2.34083,1.86167,1.87505,1.49388,2.99092,2.30553,1.91284,2.1922,1.87109,1.99354,2.1125,2.09542,1.91414,2.11086,2.0647,1.73898,1.78565,1.96599,1.91455,1.42061,1.59448,2.00029,1.9384,1.87147,1.84205,1.89759,2.06707,1.68042,2.56928,1.92527,1.73934,2.48746
KKI2009-05--,2,3.01506,0.894476,11.915,44.2628,9.284,5.1035,4.27291,4.23525,7.92644,32.608,11.3557,3.88636,3.76155,4.22916,2.08322,8.3617,0.350012,3.09526,1.9496,12.4127,49.7435,9.07588,5.23519,4.24596,4.28998,3.85283,3.59318,2.31415,8.20411,1.40005,1.47573,1.50812,8.69806,15.4546,25.9324,1.86632,1.99392,1.66988,3.09013,2.6891,1.99693,2.56687,2.06836,2.02951,2.15413,1.85081,1.96828,2.24917,2.95401,1.91514,2.1145,2.07181,2.05083,1.59078,1.7348,2.0266,2.07883,1.88696,1.87314,1.91391,2.11497,1.79423,2.42685,2.14321,1.69344,2.42025,2.01367,1.94692,1.62078,3.06195,2.43281,2.01397,2.29515,1.96185,2.07545,2.17231,2.18073,2.05982,2.19042,2.16932,1.82802,1.87829,2.04935,1.99914,1.58598,1.72577,2.13855,2.00737,1.98445,1.91153,1.99219,2.14661,1.78675,2.64962,1.9909,1.84469,2.55385
